Description	Accession	CUP_1		CUP_2		CUP_3		CUP_4		CUP_5		CUP_6		CUP_7		CUP_8		CUP_9		CUP_10		CUP_11		CUP_12		CUP_13		CUP_14		CUP_15		CUP_16		CUP_17		CUP_19		CUP_22		CUP_28		
EST: zx35f06.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788483 3', mRNA sequence. (from Genbank)	RC_AA452551_at	1743	P	560	P	1319	P	1932	P	490	P	305	P	1703	P	2044	P	490	P	865	P	167	A	286	P	1822	P	3591	P	6930	P	1803	P	4213	P	3079	P	715	P	52.9	A	
Acyl-Coenzyme A oxidase 3, pristanoyl	RC_AA452552_at	201	M	215	A	270	P	582	A	28	A	47	A	38	A	158	A	185	A	100	P	169	A	132	A	-429	A	226	A	347	A	446	A	82	A	235	A	157	A	146.1	A	
EST: zx35h11.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788517 3', mRNA sequence. (from Genbank)	RC_AA452577_at	180	A	153	A	136	P	312	P	74	A	50	A	163	P	355	P	112	A	273	P	186	A	103	A	-711	A	309	P	753	P	745	P	1071	P	374	P	299	P	145.5	P	
EST: zx39e08.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788870 3', mRNA sequence. (from Genbank)	RC_AA452584_at	118	P	29	A	85	P	118	A	40	A	-9	A	79	A	260	P	33	A	63	A	56	A	75	P	-139	A	168	P	1112	P	799	P	637	P	327	P	125	P	29.9	A	
EST: zx39f03.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788861 3', mRNA sequence. (from Genbank)	RC_AA452590_at	345	P	143	P	172	P	213	P	51	P	71	A	215	P	462	P	99	M	216	P	83	P	88	P	-780	A	935	P	5363	P	1242	P	628	P	948	P	436	P	39.2	P	
EST: zx39f08.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788871 3', mRNA sequence. (from Genbank)	RC_AA452593_at	357	P	58	A	125	P	601	P	79	P	39	M	140	P	282	P	81	P	407	P	-44	A	155	P	-179	A	938	P	7390	P	2681	P	3886	P	2092	P	312	P	11.8	A	
Genethonin 1	RC_AA452598_s_at	-4	A	-249	A	-186	A	-109	A	-56	A	-63	A	-19	A	-9	A	-27	A	-120	A	-24	A	-153	A	2311	P	-88	A	274	A	-321	A	-39	A	28	A	-254	A	-113.6	A	
EST: zx39g05.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788888 3', mRNA sequence. (from Genbank)	RC_AA452599_at	-15	A	-22	A	-8	A	55	A	14	A	-16	A	-17	A	33	A	52	A	-63	A	86	A	-34	A	-18	A	-56	A	138	A	73	A	14	A	51	A	-7	A	6.8	A	
EST: zx36d03.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788549 3', mRNA sequence. (from Genbank)	RC_AA452829_at	-34	A	26	A	-76	A	-11	A	41	A	57	A	133	A	76	A	24	A	-72	A	-190	A	-39	A	458	A	-32	A	-130	A	200	A	162	A	97	P	-52	A	-49.8	A	
EST: zx36d04.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788551 3' similar to TR:G595950 G595950 PROTEIN N-TERMINAL ASPARAGINE AMIDOHYDROLASE. ;, mRNA sequence. (from Genbank)	RC_AA452830_at	469	P	140	A	157	A	21	A	17	A	13	A	70	A	500	A	-7	A	237	P	83	A	148	A	-483	A	280	M	549	A	928	P	476	A	56	A	137	A	-24.1	A	
Human mannose-specific lectin (MR60) mRNA, complete cds	RC_AA452855_at	459	P	157	P	643	P	220	P	139	P	138	P	183	P	523	P	54	P	281	P	64	P	358	P	-190	A	1145	P	1849	P	2519	P	929	P	1440	P	808	P	12.9	A	
EST: zx41c04.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 789030 3', mRNA sequence. (from Genbank)	RC_AA452857_at	84	M	-42	A	129	P	-58	A	23	A	-10	A	93	A	313	P	31	A	189	P	-68	A	67	A	-165	A	393	P	725	P	226	P	155	A	203	A	112	P	-14.4	A	
UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	RC_AA452865_at	786	P	664	P	808	P	810	P	131	P	203	P	344	P	593	P	515	P	535	P	675	A	387	P	-2769	A	640	P	2901	P	1381	P	1717	P	1486	P	717	P	227.8	A	
EST: zx36e07.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788580 3' similar to TR:G1255172 G1255172 MATERNAL TRANSCRIPT ;, mRNA sequence. (from Genbank)	RC_AA452873_at	239	P	94	A	285	P	137	P	56	P	102	P	116	M	339	P	100	M	129	P	52	A	113	P	432	A	404	P	821	P	757	P	443	P	767	P	297	P	64.2	A	
EST: zx36h04.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788599 3' similar to SW:RS16_HAEIN P44382 30S RIBOSOMAL PROTEIN S16. ;, mRNA sequence. (from Genbank)	RC_AA452894_at	210	P	109	A	330	P	123	A	79	P	46	A	127	P	269	P	109	A	314	P	102	A	51	A	170	A	586	P	1177	P	566	P	777	P	648	P	184	P	16.2	A	
KIAA0331 gene product	RC_AA452913_at	190	A	180	A	135	A	175	A	-4	A	-53	A	33	A	206	A	78	A	67	A	-68	A	63	A	70	A	142	A	483	A	126	A	132	A	362	A	144	A	-21.6	A	
Eukaryotic translation initiation factor 3, subunit 1 (alpha, 35kD)	RC_AA452925_at	79	P	-9	A	111	A	104	P	52	P	27	P	87	P	116	P	-58	A	86	A	-139	A	2	A	1386	A	126	P	641	P	325	P	221	P	641	P	-15	A	-62.3	A	
EST: zx41h05.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 789081 3', mRNA sequence. (from Genbank)	RC_AA452928_at	-40	A	17	A	-40	A	-27	A	-3	A	-75	A	-39	A	-5	A	-73	A	6	A	62	A	-38	A	373	A	537	P	-30	A	58	A	-101	A	-32	A	-66	A	0.2	A	
Homo sapiens clone 638 unknown mRNA, complete sequence	RC_AA453022_at	329	P	-53	A	115	M	226	P	173	P	109	A	162	P	148	P	3	A	298	P	-131	A	27	A	292	A	41	A	669	P	-545	A	262	P	206	P	64	A	24.6	A	
EST: zx34c07.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788364 3', mRNA sequence. (from Genbank)	RC_AA453024_at	21	A	379	A	18	A	64	A	3	A	6	A	41	A	330	A	-117	A	-72	A	-371	A	331	A	191	A	-168	A	1002	A	570	A	778	A	77	A	526	A	7.1	A	
Homo sapiens 4F5S mRNA, complete cds	RC_AA453032_at	59	P	82	M	131	P	-20	A	3	A	-13	A	82	P	203	P	10	A	157	P	30	A	6	A	184	P	515	P	465	P	775	P	1170	P	300	P	36	A	-17.4	A	
EST: zx34d08.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788367 3', mRNA sequence. (from Genbank)	RC_AA453034_at	4	A	21	A	23	A	29	A	37	A	5	A	2	A	-30	A	29	A	2	A	-25	A	34	A	160	A	46	A	-14	A	695	P	302	P	6	A	69	A	3.8	A	
H.sapiens mRNA for ZYG homologue	RC_AA453289_at	588	P	538	P	624	P	909	A	158	A	213	A	252	P	641	P	412	M	405	P	172	A	469	P	513	P	1001	P	3301	P	1026	A	1084	P	938	P	1065	P	257.5	P	
EST: zx32b10.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788155 3', mRNA sequence. (from Genbank)	RC_AA453304_at	117	P	258	A	233	A	203	A	63	P	28	A	43	A	280	P	129	A	74	P	86	A	140	A	1725	P	681	P	2169	P	1077	P	208	A	967	P	333	P	84.6	A	
EST: zx32d05.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788169 3', mRNA sequence. (from Genbank)	RC_AA453311_at	-99	A	-144	A	23	A	-213	A	-10	A	45	P	18	A	-142	A	63	A	-10	A	-125	A	-11	A	-150	A	-184	A	-68	A	-17	A	131	P	137	A	-75	A	-59.0	A	
Homo sapiens putative transcription factor CA150 mRNA, complete cds	RC_AA453399_at	54	A	63	A	72	P	84	P	19	A	24	A	49	P	229	P	16	A	52	A	21	A	24	A	33	A	304	P	694	P	1294	P	820	P	340	P	132	P	40.4	A	
Human DNA sequence from clone 889N15 on chromosome Xq22.1-22.3. Contains part of the gene for a novel protein similar to X. laevis Cortical Thymocyte Marker CTX, the possibly alternatively spliced gene for 26S Proteasome subunit p28 (Ankyrin repeat protein), a novel gene and exons 36 through 45 of the COL4A6 for Collagen Alpha 6(IV). Contains ESTs, STSs, GSSs and a putative CpG island	RC_AA453415_at	186	A	291	A	235	A	331	A	77	A	66	A	26	A	269	A	147	A	144	A	358	A	253	A	191	P	237	A	770	A	718	A	396	A	164	A	465	A	150.1	A	
EST: zx32g01.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788208 3', mRNA sequence. (from Genbank)	RC_AA453422_f_at	342	P	33	A	194	P	157	A	83	P	87	P	108	M	366	P	13	A	257	P	574	A	123	P	462	P	3649	P	1452	P	768	P	-198	A	480	A	251	P	-1.8	A	
EST: zx32g09.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788224 3', mRNA sequence. (from Genbank)	RC_AA453430_at	34	A	2	A	39	A	30	A	-2	A	11	A	-11	A	2	A	-37	A	10	A	17	A	11	A	804	P	38	A	108	A	65	A	-13	A	-23	A	-29	A	30.6	A	
EST: zx32g10.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788226 3', mRNA sequence. (from Genbank)	RC_AA453431_at	7	A	-1	A	3	A	-73	A	-39	A	-92	A	211	A	689	P	-64	A	27	A	-23	A	-34	A	216	A	52	A	520	P	431	P	-399	A	-127	A	-30	A	-23.1	A	
EST: zx32h05.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788217 3', mRNA sequence. (from Genbank)	RC_AA453437_at	-45	A	-20	A	-21	A	-140	A	-53	A	-24	A	-100	A	-47	A	-76	A	-9	A	-8	A	-39	A	309	P	-37	A	-6	A	-6	A	-333	A	-137	A	-74	A	-17.9	A	
EST: zx32h09.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788225 3', mRNA sequence. (from Genbank)	RC_AA453441_at	-71	A	-66	A	-33	A	-183	A	-89	A	-120	A	-82	A	-36	A	-166	A	-41	A	-1	A	-51	A	386	P	-49	A	-66	A	-93	A	-226	A	-171	A	-102	A	-71.1	A	
EST: zx45a09.s1 Soares testis NHT Homo sapiens cDNA clone 795160 3', mRNA sequence. (from Genbank)	RC_AA453451_at	-252	A	146	A	-746	A	-743	A	-83	A	-312	A	-333	A	-640	A	-97	A	-251	A	-307	A	-112	A	-520	A	-273	A	296	A	-1169	A	55	A	219	A	-426	A	-62.0	A	
EST: zx45b02.s1 Soares testis NHT Homo sapiens cDNA clone 795147 3', mRNA sequence. (from Genbank)	RC_AA453456_at	-29	A	-102	A	-3	A	-257	A	-23	A	-83	A	-77	A	-6	A	-160	A	-1	A	-66	A	17	A	155	P	19	A	-34	A	-62	A	-461	A	-202	A	-90	A	-20.1	A	
EST: zx45b04.s1 Soares testis NHT Homo sapiens cDNA clone 795151 3', mRNA sequence. (from Genbank)	RC_AA453458_at	87	A	94	A	80	A	-57	A	-5	A	10	A	23	P	-9	A	38	A	55	A	387	P	-38	A	-259	A	234	A	190	P	-91	A	286	P	-27	A	106	P	-38.3	A	
EST: zx45d07.s1 Soares testis NHT Homo sapiens cDNA clone 795181 3', mRNA sequence. (from Genbank)	RC_AA453473_at	106	A	645	M	459	P	666	A	107	A	211	A	189	M	600	A	283	A	113	P	693	A	210	A	-521	A	472	A	894	A	933	P	1432	P	833	A	579	P	169.8	A	
Kinesin family protein 3B	RC_AA453487_at	-2	A	82	A	92	P	99	A	3	A	34	A	41	A	-2	A	25	A	14	A	-27	A	-16	A	186	A	28	A	115	P	143	P	234	A	48	A	122	A	21.6	A	
Homo sapiens Rap1 guanine-nucleotide exchange factor mRNA, complete cds	RC_AA453498_at	-33	A	-125	A	-238	A	-232	A	-86	A	-136	A	-36	A	-203	A	-237	A	-143	A	-236	A	-72	A	-1116	A	1443	P	-53	A	-520	A	-352	A	-45	A	-211	A	-109.2	A	
EST: zx47f10.s1 Soares testis NHT Homo sapiens cDNA clone 795403 3', mRNA sequence. (from Genbank)	RC_AA453514_at	-645	A	-766	A	-999	A	-962	A	-249	A	-332	A	-442	A	-1026	A	-524	A	-472	A	-966	A	-414	A	-1188	A	-400	A	-1871	A	-1658	A	-2489	A	-1479	A	-844	A	-326.5	A	
EST: zx47g10.s1 Soares testis NHT Homo sapiens cDNA clone 795426 3', mRNA sequence. (from Genbank)	RC_AA453522_at	55	A	66	A	187	P	-138	A	-37	A	-37	A	71	A	352	P	-118	A	217	P	23	A	7	A	-311	A	613	P	1154	P	1545	P	520	A	426	A	-66	A	23.0	A	
Retinoblastoma-binding protein 4	RC_AA453524_at	42	A	35	A	43	A	61	A	13	A	22	A	-28	A	65	A	2	A	14	A	-20	A	23	A	528	P	37	A	6	A	207	P	75	A	115	P	16	A	22.4	A	
EST: zx45g01.s1 Soares testis NHT Homo sapiens cDNA clone 795216 3', mRNA sequence. (from Genbank)	RC_AA453593_s_at	114	A	-22	A	38	A	-11	A	13	A	16	A	24	A	127	A	-34	A	145	P	-42	A	19	A	199	A	149	P	2221	P	402	A	276	A	220	A	-54	A	-19.3	A	
Homo sapiens mRNA for KIAA0776 protein, partial cds	RC_AA453614_i_at	134	P	164	P	104	P	14	A	35	A	-31	A	93	P	403	P	-140	A	86	P	-14	A	33	A	517	P	74	A	971	P	1192	P	198	P	120	P	41	A	42.5	P	
EST: zx48b04.s1 Soares testis NHT Homo sapiens cDNA clone 795439 3' similar to contains Alu repetitive element;contains element MER25 repetitive element ;, mRNA sequence. (from Genbank)	RC_AA453619_at	526	P	808	M	593	A	920	M	134	A	233	A	283	A	756	M	580	A	390	A	908	A	544	P	-3515	A	544	P	1461	P	1514	A	1232	A	965	A	1258	P	412.2	M	
EST: zx48c06.s1 Soares testis NHT Homo sapiens cDNA clone 795466 3', mRNA sequence. (from Genbank)	RC_AA453628_at	374	P	512	P	925	P	257	A	63	P	64	A	343	P	936	P	42	A	343	P	68	A	192	A	-2066	A	1225	P	2056	P	1653	P	1455	P	945	A	438	P	58.4	M	
Homo sapiens mRNA for KIAA0770 protein, partial cds	RC_AA453761_at	527	P	-79	A	94	A	243	A	-9	A	10	A	46	A	137	A	24	A	73	A	-115	A	-97	A	-764	A	80	A	110	A	137	A	21	A	236	A	44	A	-77.4	A	
EST: aa19e09.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 813736 3', mRNA sequence. (from Genbank)	RC_AA453786_s_at	71	M	53	A	89	P	82	P	13	A	8	A	30	A	50	A	23	A	82	P	77	M	-40	A	1554	P	89	P	108	P	161	P	60	A	150	A	87	P	22.2	A	
EST: aa19f01.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 813721 3', mRNA sequence. (from Genbank)	RC_AA453790_at	37	A	1	A	36	A	3	A	40	A	33	A	7	A	16	A	27	A	9	A	-71	A	25	A	203	A	22	P	99	P	60	A	28	A	1	A	126	P	-15.8	A	
EST: aa19f07.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 813733 3', mRNA sequence. (from Genbank)	RC_AA453794_at	1	A	-80	A	73	A	-39	A	-38	A	-41	A	-60	A	-53	A	-141	A	20	A	-59	A	-77	A	-14	A	-69	A	-27	A	151	A	-167	A	-124	A	-104	A	-25.3	A	
EST: aa19f08.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 813735 3', mRNA sequence. (from Genbank)	RC_AA453795_at	752	P	709	P	770	A	1057	P	227	P	309	P	353	P	930	A	546	P	379	A	1259	P	640	P	-564	A	543	M	1662	P	1104	A	1914	P	2211	P	1121	P	410.5	P	
Homo sapiens mRNA for putative ATP(GTP)-binding protein, partial	RC_AA453810_at	379	P	493	P	496	P	498	P	118	P	119	P	317	P	835	P	316	A	341	P	50	A	164	P	-133	A	617	P	1679	P	1671	P	1627	P	1101	P	850	P	63.7	A	
EST: aa19h06.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 813755 3', mRNA sequence. (from Genbank)	RC_AA453815_at	125	A	42	A	131	A	32	A	-20	A	-67	A	-66	A	106	A	-177	A	90	A	-48	A	142	A	-144	A	54	M	186	A	404	M	140	A	60	A	46	A	37.0	A	
EST: zx46a03.s1 Soares testis NHT Homo sapiens cDNA clone 795244 3', mRNA sequence. (from Genbank)	RC_AA453988_at	41	A	159	A	117	A	139	A	47	A	46	A	11	A	172	A	64	A	55	A	-42	A	109	A	636	P	38	A	129	A	90	A	118	A	49	A	237	A	108.0	A	
EST: zx46a12.s1 Soares testis NHT Homo sapiens cDNA clone 795262 3', mRNA sequence. (from Genbank)	RC_AA453997_at	-46	A	60	A	-11	A	5	A	-3	A	-8	A	25	A	33	A	19	A	9	A	65	A	-8	A	-441	A	32	A	41	A	63	A	48	A	63	P	39	P	49.1	A	
EST: zx46d04.s1 Soares testis NHT Homo sapiens cDNA clone 795271 3', mRNA sequence. (from Genbank)	RC_AA454019_at	33	M	303	A	13	A	461	A	107	P	97	A	73	A	312	M	195	A	128	A	482	M	-15	A	254	P	104	A	1629	P	322	P	895	A	604	A	125	P	38.8	A	
EST: zx46d07.s1 Soares testis NHT Homo sapiens cDNA clone 795277 3', mRNA sequence. (from Genbank)	RC_AA454021_s_at	30	A	31	A	-31	A	-7	A	-15	A	9	A	4	A	2	A	26	A	24	A	-11	A	29	A	7	A	48	A	125	P	225	P	57	A	21	A	111	M	36.4	A	
Human N-benzoyl-L-tyrosyl-p-amino-benzoic acid hydrolase alpha subunit (PPH alpha) mRNA, complete cds	RC_AA454113_s_at	-106	A	-81	A	-86	A	-140	A	-16	A	-63	A	-20	A	-123	A	-100	A	-11	A	-131	A	-79	A	1759	P	-74	A	930	P	-271	A	-184	A	-186	A	-110	A	-40.6	A	
EST: zx33d09.s1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788273 3', mRNA sequence. (from Genbank)	RC_AA454115_s_at	277	P	28	A	99	A	150	A	-22	A	-35	A	139	P	186	P	-97	A	150	A	-94	A	-4	A	1259	P	140	A	451	P	198	A	398	P	563	P	73	A	21.0	A	
Homo sapiens Chromosome 16 BAC clone CIT987SK-44M2	RC_AA454144_at	93	A	30	A	225	A	-293	A	-30	A	-113	A	-69	A	46	A	-263	A	51	A	254	A	44	A	-53	A	138	A	552	A	501	A	-237	A	-638	A	2	A	8.1	A	
EST: zx46f07.s1 Soares testis NHT Homo sapiens cDNA clone 795301 3', mRNA sequence. (from Genbank)	RC_AA454157_at	186	P	60	A	127	P	-40	A	-7	A	-77	A	32	A	150	A	-29	A	89	P	5	A	24	A	151	P	163	P	865	P	871	P	-33	A	26	A	7	A	22.7	A	
EST: zx46f10.s1 Soares testis NHT Homo sapiens cDNA clone 795307 3', mRNA sequence. (from Genbank)	RC_AA454159_at	258	P	369	P	353	P	371	P	141	M	173	P	201	M	420	P	203	P	157	P	309	P	344	P	655	A	317	P	603	P	960	P	541	P	807	P	529	P	230.1	P	
Guanine nucleotide binding protein (G protein), gamma 5	RC_AA454180_s_at	1072	P	570	P	693	P	944	P	204	P	240	M	1026	P	3227	P	378	M	327	P	716	P	51	A	507	P	2658	P	8139	P	6474	P	8698	P	5504	P	1208	P	290.9	P	
Eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	RC_AA454536_s_at	276	P	219	P	314	P	376	A	60	P	27	A	54	A	325	A	51	A	220	P	254	A	267	A	84	P	209	P	533	P	730	P	459	A	222	A	420	A	224.8	P	
EST: zx74e07.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809508 3' similar to TR:G973313 G973313 MYO-INOSITOL 1-PHOSPHATE SYNTHASE ISOZYME-2. ;, mRNA sequence. (from Genbank)	RC_AA454554_at	84	A	-30	A	-103	A	-1	A	56	P	46	A	26	A	42	A	110	M	-58	A	70	A	90	A	-28	A	216	A	102	A	-6	A	-195	A	-5	A	91	A	-23.7	A	
Ribosomal protein L13	RC_AA454566_at	636	P	329	A	405	P	820	A	158	M	54	A	637	P	1008	P	31	A	500	P	-137	A	191	A	70	A	1424	P	2258	P	937	P	1786	P	812	P	379	A	8.0	A	
Homo sapiens mRNA for KIAA0602 protein, partial cds	RC_AA454581_at	496	A	581	P	390	A	713	A	208	P	178	A	424	P	677	P	316	A	298	P	310	A	85	A	-73	A	883	P	2142	P	964	P	1369	A	927	A	600	P	212.1	P	
EST: zx96a12.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 811582 3', mRNA sequence. (from Genbank)	RC_AA454597_s_at	746	P	771	P	603	P	4159	P	102	M	161	P	930	P	1882	P	148	A	270	P	159	A	175	A	-25	A	838	P	5503	P	2325	P	1552	P	1014	P	742	P	250.1	P	
EST: zx96b02.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 811563 3', mRNA sequence. (from Genbank)	RC_AA454599_s_at	718	P	1369	P	634	A	1507	P	325	P	543	P	449	P	1570	A	889	P	264	P	780	A	883	A	87	A	726	P	2427	P	2122	P	2931	P	1896	P	1179	A	609.4	A	
EST: zx96c04.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 811590 3', mRNA sequence. (from Genbank)	RC_AA454607_at	170	P	202	P	166	P	69	A	30	A	-64	A	-3	A	227	P	-136	A	65	A	124	A	108	A	-380	A	178	P	656	P	769	P	218	A	521	M	127	A	61.2	A	
Homo sapiens clone 23625 mRNA sequence	RC_AA454618_at	149	P	196	P	197	P	219	P	59	A	44	A	155	P	324	P	102	A	104	P	31	A	99	A	-836	A	353	P	941	P	940	P	562	P	324	P	186	P	83.8	M	
SFRS protein kinase 1	RC_AA454631_at	-80	A	-42	A	-40	A	18	A	-18	A	-7	A	-2	A	2	A	-83	A	-66	A	-15	A	-34	A	-969	A	-41	A	-20	A	-136	A	148	A	-4	A	-17	A	-35.1	A	
Homo sapiens mRNA for KIAA0573 protein, partial cds	RC_AA454650_at	-221	A	-373	A	-366	A	-355	A	-44	A	-180	A	-219	A	-405	A	-248	A	-156	A	-257	A	-263	A	420	A	-294	A	-270	A	-476	A	-676	A	-507	A	-497	A	-85.0	A	
EST: zx99f01.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 811897 3', mRNA sequence. (from Genbank)	RC_AA454651_at	339	P	-48	A	4	A	-34	A	135	A	10	A	266	A	204	A	3	A	205	A	-209	A	3	A	794	A	212	A	145	A	637	P	234	A	45	A	297	A	-12.7	A	
EST: zx99f06.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 811907 3', mRNA sequence. (from Genbank)	RC_AA454654_at	133	A	-255	A	44	A	-133	A	433	P	-40	A	186	A	539	A	-50	A	257	A	674	A	-109	A	-2377	A	708	A	2646	P	225	A	-74	A	-130	A	-80	A	-76.7	A	
EST: zx99h03.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 811925 3', mRNA sequence. (from Genbank)	RC_AA454667_at	61	P	-31	A	111	P	19	A	13	A	7	A	11	A	98	A	10	A	118	P	-22	A	33	A	55	A	15	A	355	P	977	P	-75	A	-47	A	152	A	-7.3	A	
EST: zx76a07.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809652 3', mRNA sequence. (from Genbank)	RC_AA454675_at	724	A	1077	A	711	A	1019	A	126	A	109	A	262	A	622	A	650	A	390	A	856	P	679	A	-4204	A	593	A	1454	A	665	A	1174	A	773	A	1935	A	528.5	A	
EST: zx77b02.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809739 3', mRNA sequence. (from Genbank)	RC_AA454719_at	84	P	154	A	22	A	173	M	189	P	185	P	138	P	277	P	153	P	164	P	280	P	68	P	-2103	A	181	M	635	P	252	A	335	A	209	A	172	P	57.6	A	
Homo sapiens mRNA from chromosome 5q21-22, clone:FBR35	RC_AA454725_at	119	A	124	A	43	A	80	P	86	P	26	A	75	P	158	A	35	A	59	A	-33	A	3	A	1631	P	133	A	399	P	508	P	496	P	327	P	97	A	2.3	A	
EST: zx77c10.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809778 3', mRNA sequence. (from Genbank)	RC_AA454733_s_at	-36	A	-262	A	-181	A	-215	A	-80	A	-76	A	6	A	-144	A	-57	A	-80	A	-37	A	-277	A	-898	A	21	A	-269	A	-33	A	-28	A	-37	A	-355	A	-140.1	A	
EST: zx77e03.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809788 3' similar to contains Alu repetitive element;, mRNA sequence. (from Genbank)	RC_AA454745_at	265	P	201	A	247	P	285	P	125	P	64	P	268	P	455	P	86	A	232	P	292	M	100	A	278	A	477	P	690	P	696	P	502	P	372	P	255	P	64.5	A	
EST: zx79d09.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809969 3', mRNA sequence. (from Genbank)	RC_AA454840_s_at	33	P	-65	A	31	A	5	A	-12	A	-18	A	85	P	291	A	-52	A	33	A	379	A	-47	A	-302	A	201	A	500	P	597	P	481	P	233	P	-21	A	-67.9	A	
EST: zx79e11.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809996 3', mRNA sequence. (from Genbank)	RC_AA454853_at	-1	A	78	A	34	A	90	A	18	A	-46	A	-13	A	149	A	73	A	13	A	-4	A	65	A	-643	A	125	A	203	A	114	A	306	A	189	A	91	A	-76.1	A	
EST: zx79h01.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 810001 3', mRNA sequence. (from Genbank)	RC_AA454874_at	520	P	492	P	430	P	802	P	131	P	201	P	329	P	746	P	244	A	279	P	470	A	343	A	-1548	A	474	P	1822	P	1332	P	1433	P	877	P	777	P	249.8	P	
EST: aa30a06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814738 3' similar to SW:YBDF_YEAST P39519 HYPOTHETICAL PROTEIN IN BDF1 5'REGION ;, mRNA sequence. (from Genbank)	RC_AA454923_at	100	P	119	A	232	A	177	A	51	A	26	A	140	A	342	M	89	A	-5	A	180	A	41	A	1202	P	121	A	231	A	394	P	686	P	480	M	136	A	62.0	M	
EST: aa30b09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814745 3', mRNA sequence. (from Genbank)	RC_AA454930_at	16	A	-1	A	42	A	39	P	13	A	-1	A	33	A	94	P	4	A	23	A	21	A	-4	A	923	P	14	A	164	P	486	P	239	P	209	P	20	A	-4.5	A	
EST: aa30c07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814764 3', mRNA sequence. (from Genbank)	RC_AA454937_at	201	A	420	A	366	A	671	M	104	A	151	A	158	A	461	A	394	A	168	A	688	M	309	A	-433	A	330	M	926	A	1090	A	1129	A	872	A	713	M	276.3	P	
EST: aa30c12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814774 3', mRNA sequence. (from Genbank)	RC_AA454940_at	165	A	226	P	339	P	263	P	99	P	115	P	462	P	584	P	315	P	219	P	115	A	41	A	-166	A	-83	A	493	P	89	A	785	P	486	P	117	A	9.9	A	
EST: aa30d03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814757 3', mRNA sequence. (from Genbank)	RC_AA454943_at	9	A	-2	A	45	A	-20	A	24	A	-52	A	-40	A	64	A	-92	A	12	A	-36	A	-52	A	62	A	41	A	173	P	57	A	12	A	-13	A	-25	A	0.4	A	
EST: zx99b12.s1 Soares NhHMPu S1 Homo sapiens cDNA clone 811871 3', mRNA sequence. (from Genbank)	RC_AA454967_at	-58	A	-9	A	-26	A	6	P	-2	A	-11	A	37	A	-68	A	-7	A	-7	A	21	A	14	A	332	A	189	A	99	P	123	P	254	P	130	P	54	A	62.7	A	
